,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
1436,5,-0.262164,100,86,2,10,76,0.461943,0.42063069747595666,-0.004037309074806861,0.07556636305195556,0.016375,-11.114828821672006,0.4151954281553398,0.16899171774195407
1437,5,0.263629,100,86,2,10,76,0.462432,0.42107802617906925,-0.0014061729693060447,0.07556636305195556,0.016671,-11.121692649298344,0.4018178747572815,0.1667578163665495
1438,5,0.418555,100,86,2,10,76,0.462931,0.4215093421760955,-0.001887233876627951,0.07556636305195556,0.01695,-11.132793305633916,0.38832421456310673,0.16463750147981815
1439,5,-0.685152,100,86,2,10,76,0.462436,0.4211055810183957,-0.0014061729693060447,0.07556636305195556,0.016699,-11.114289536658314,0.4019259922330096,0.16656235722415472
1440,5,-0.476385,100,83,2,7,76,0.462146,0.42078814885508975,-0.0013193522047421113,0.07565056560354565,0.016537,-11.100059262179785,0.4155889718446602,0.16947497858337798
1441,5,0.623913,100,83,2,7,76,0.462436,0.4211055810183957,-0.0013797592219852136,0.07565056560354565,0.016699,-11.11869640758105,0.4020896339805824,0.16656235722415472
1442,5,0.701894,101,88,2,12,76,0.463048,0.4217467311304196,-0.0013797592219852136,0.07565056560354565,0.016699,-11.11938486033186,0.3884773135922329,0.1675332310105625
1443,4,0.226555,101,88,2,12,76,0.463387,0.4220075444287156,-0.0013797592219852136,0.07565056560354565,0.01673,-11.11907722505678,0.3729625932038834,0.16847898279049775
1444,5,-0.51065,101,88,2,12,76,0.462777,0.42137698331189344,-0.00040824794704820547,0.07565056560354565,0.016741,-11.11857635321212,0.3862670728155339,0.16799354589729387
1445,5,0.64602,101,88,2,12,76,0.463394,0.42201813342391736,-0.0013797592219852136,0.07565056560354565,0.016741,-11.119210002888494,0.3728942174757281,0.16847898279049775
1446,4,-0.599693,101,88,2,12,76,0.462979,0.42169776779972273,-0.0013797592219852136,0.07565056560354565,0.016741,-11.120024318422473,0.389257390291262,0.16791324783904144
1447,4,-0.663575,101,88,2,12,76,0.462576,0.42137719274371077,-0.0013797592219852136,0.07565056560354565,0.016741,-11.120925377483964,0.4065654582524271,0.1678786420137987
1448,4,0.532068,101,88,2,12,76,0.462971,0.42168872168912014,-0.0013797592219852136,0.07565056560354565,0.016732,-11.120202890267135,0.3897877417475727,0.1685531373212421
1449,5,-0.672259,101,88,2,12,76,0.46236,0.42104757157709627,-0.0013797592219852136,0.07565056560354565,0.016732,-11.119543504830242,0.4033760242718446,0.16806770042803817
1450,5,0.808722,101,87,2,11,76,0.462625,0.4212927172081642,-0.00046925348537840315,0.07458998677726825,0.016489,-11.110043596998525,0.38959769805825234,0.17000944800085374
1451,4,0.398248,101,87,2,11,76,0.463077,0.4217012932599442,-0.00046925348537840315,0.07458998677726825,0.016085,-11.101687425121503,0.37341881650485437,0.1732703732759346
1452,5,-0.692933,101,87,2,11,76,0.462805,0.4214561476288762,-0.00046925348537840315,0.07458998677726825,0.016327,-11.10982717350338,0.38709828446601924,0.1713286257031191
1453,5,-0.701894,101,87,2,11,76,0.462544,0.42121100199780825,-0.0014318440025650055,0.07458998677726825,0.01657,-11.11807218625419,0.40101244077669895,0.16938687813030356
1454,5,-0.669425,101,87,2,11,76,0.462292,0.4209658563667403,-0.0014318440025650055,0.07458998677726825,0.016813,-11.125935787710501,0.41531919805825235,0.1691747713018246
1455,5,0.583601,101,87,2,11,76,0.462544,0.42121100199780825,-0.0014318440025650055,0.07458998677726825,0.01657,-11.119080332953219,0.4011693456310679,0.17111651887464016
1456,4,0.843997,101,87,2,11,76,0.462992,0.4216195780495882,-0.00046925348537840315,0.07458998677726825,0.016166,-11.10137129334157,0.3844257048543688,0.17467579246687318
1457,5,-0.455548,101,87,2,11,76,0.462733,0.42137443241852024,-0.0014318440025650055,0.07458998677726825,0.016408,-11.106722525542216,0.40046554951456304,0.1727340448940576
1458,5,-0.593031,101,87,2,11,76,0.462484,0.42112928678745226,0.0005575277921121422,0.07458998677726825,0.016651,-11.113688751367457,0.41741869708737855,0.17111651887464016
1459,5,-0.489091,101,87,2,11,76,0.462245,0.42088414115638434,-0.0021843291209553578,0.07458998677726825,0.016894,-11.11943400402118,0.43456012621359225,0.17230451159308674
1460,5,0.855386,101,85,2,9,76,0.462461,0.42104757157709627,-0.002153030620177658,0.07583680379594526,0.016732,-11.108323965787246,0.41942715436893196,0.1742462591659023
1461,4,-0.603808,101,85,2,9,76,0.462223,0.42085143885775383,-0.002153030620177658,0.07583680379594526,0.016926,-11.112329662643463,0.4360356601941748,0.17333157250385883
1462,4,-0.684237,101,85,2,9,76,0.461997,0.4206618347873606,-0.002153030620177658,0.07583680379594526,0.017114,-11.116868928743788,0.45237586116504847,0.17394534192133454
1463,4,-0.669544,101,85,2,9,76,0.461778,0.42047103815574843,-0.002153030620177658,0.07583680379594526,0.017303,-11.121310723392424,0.46815093203883495,0.1750313695218893
1464,4,-0.599006,101,85,2,9,76,0.461563,0.42027481495511354,-0.0022299365257052936,0.07583680379594526,0.017498,-11.12528456389173,0.48378069514563116,0.1760541230355278
1465,4,-0.801187,101,85,2,9,76,0.461368,0.4200947041852593,-0.004474638758399248,0.07583680379594526,0.017676,-11.130599686187152,0.4997012378640776,0.1772582362579041
1466,4,-0.609988,101,85,2,9,76,0.461169,0.4198990731542527,-0.004474638758399248,0.07125392748140943,0.01787,-11.13464637961064,0.5153019611650486,0.17829084081176452
1467,4,0.67529,101,85,2,9,76,0.461364,0.4200894034537971,-0.004474638758399248,0.07583680379594526,0.017681,-11.130166468595844,0.49811829611650477,0.17914140708545842
1468,5,-0.505686,101,85,2,9,76,0.461182,0.4199027063394138,-0.004474638758399248,0.07125392748140943,0.017819,-11.136734481991592,0.5128234281553399,0.1771996595126429
1469,5,-0.506919,100,87,5,14,73,0.460417,0.4191829839097399,-0.004474638758399248,0.07125392748140943,0.017738,-11.12055474697079,0.5220233524271845,0.18061666897866233
1470,3,0.87101,101,88,2,12,76,0.460773,0.4195915599615198,-0.00446206465931262,0.0713838707551637,0.017334,-11.163897143410916,0.5126860563106796,0.1781894845126429
1471,4,-0.583311,101,88,2,12,76,0.460475,0.41926064347792297,-0.00446206465931262,0.0713838707551637,0.017382,-11.170799592197325,0.5239359796116505,0.17798974314648477
1472,4,0.539058,101,88,2,12,76,0.460788,0.4196396157522926,-0.00446206465931262,0.0713838707551637,0.017277,-11.164420798508003,0.5069245436893204,0.17970157567075662
1473,5,-0.299111,101,88,2,12,76,0.46059,0.4193032415034424,-0.00446206465931262,0.0713838707551637,0.017426,-11.169642626825159,0.5221042650485438,0.17822536822739093
1474,5,0.476385,101,88,2,12,76,0.46079,0.41964711686362965,-0.00446206465931262,0.0713838707551637,0.017285,-11.161325965093765,0.5071598844660193,0.17983979476460776
1475,4,0.35735,101,88,2,12,76,0.461064,0.4199707774512031,-0.003397468164732884,0.0713838707551637,0.017149,-11.157097364041984,0.490667790291262,0.18199129193289254
1476,5,-0.583601,101,88,2,12,76,0.460859,0.4196223653798361,-0.00446206465931262,0.0713838707551637,0.017286,-11.167285795109947,0.5056758514563107,0.18043231717561098
1477,5,-0.412853,101,88,2,12,76,0.460665,0.4192811782559776,-0.0038676522116363266,0.0713838707551637,0.01743,-11.174493316388263,0.5215342310679612,0.17908870487787637
1478,5,0.365607,101,88,2,12,76,0.460858,0.41962036618107884,-0.00446206465931262,0.0713838707551637,0.017284,-11.168110609753958,0.5063521912621358,0.1806093314150932
1479,4,-0.71249,101,88,2,12,76,0.460535,0.4192236170117599,-0.00446206465931262,0.0713838707551637,0.01737,-11.176541649559784,0.5230878145631068,0.17892822049276308
1480,4,-0.703919,101,83,4,9,74,0.460564,0.4193021893294099,-0.004530638671269901,0.07080888834848155,0.017451,-11.181875720814984,0.5349550446601942,0.179413657385967
1481,2,-0.374469,101,83,4,9,74,0.460153,0.41894006000308615,-0.004530638671269901,0.07080888834848155,0.017968,-11.172352171739627,0.5339522893203884,0.18299783991023885
1482,3,0.276514,101,83,4,9,74,0.460573,0.41927266696774657,-0.004530638671269901,0.07080888834848155,0.01748,-11.184978479622197,0.5283772048543689,0.17915313991023885
1483,4,-0.294293,102,88,4,14,74,0.460379,0.4192742418423529,-0.004738862042793976,0.07080888834848155,0.016685,-11.163358558182068,0.5397119,0.18528227486169513
1484,4,0.71274,102,88,4,14,74,0.460562,0.4192585273788229,-0.004530638671269901,0.07080888834848155,0.017494,-11.215373313521875,0.523798722330097,0.17915313991023885
1485,4,0.375093,102,88,4,14,74,0.460647,0.4191642405976429,-0.00412492109539984,0.07080888834848155,0.018223,-11.242929150091452,0.5080620262135922,0.17504472534713203
1486,4,0.750902,102,88,4,14,74,0.460744,0.4191516690268189,-0.00412492109539984,0.07080888834848155,0.01887,-11.298457942648087,0.4914369601941747,0.1726175408811126
1487,4,0.7044,102,88,4,14,74,0.460738,0.41906133743824175,-0.003364093928752126,0.06527532509231017,0.019437,-11.350889898311518,0.47570528737864065,0.17164666709470483
1488,4,-0.489584,102,88,4,14,74,0.46052,0.4190770519017718,-0.00412492109539984,0.07080888834848155,0.018628,-11.314210113279156,0.49249331359223303,0.1779573467063553
1489,3,0.539671,102,88,4,14,74,0.460856,0.4193369058504552,-0.002762011828101031,0.06527532509231017,0.019164,-11.30372334531799,0.48685601941747564,0.18163391563839415
1490,4,0.469774,102,88,3,13,75,0.461078,0.41948776470034316,-0.0033622413465213474,0.0641229139240495,0.01965,-11.338966310269447,0.4727267252427185,0.1777504204927631
1491,1,-0.323409,102,88,3,13,75,0.460784,0.4191609038589192,-0.0033622413465213474,0.0641229139240495,0.019973,-11.339447684411843,0.48296886990291255,0.17827506010441357
1492,1,0.57617,102,88,3,13,75,0.461078,0.41948776470034316,-0.0033622413465213474,0.0641229139240495,0.01965,-11.338813846288867,0.47191777475728164,0.17839936126946215
1493,1,-0.649641,102,88,3,13,75,0.460784,0.4191609038589192,-0.0033622413465213474,0.0641229139240495,0.019973,-11.339780797518639,0.4830270330097087,0.17846456288758514
1494,1,0.193273,102,88,3,13,75,0.461073,0.4194749050810947,-0.0033622413465213474,0.0641229139240495,0.019693,-11.339568178942585,0.4729758029126214,0.1783842403633133
1495,1,-0.594314,102,88,3,13,75,0.460779,0.4191480442396708,-0.0033622413465213474,0.0641229139240495,0.020017,-11.340452777648087,0.483995781553398,0.17861234165781165
1496,1,0.478168,102,88,3,13,75,0.461073,0.4194749050810947,-0.0033622413465213474,0.0641229139240495,0.019693,-11.339926749233848,0.4730912077669904,0.17860080372900905
1497,1,-0.686776,102,88,3,13,75,0.460779,0.4191480442396708,-0.0033622413465213474,0.0641229139240495,0.020017,-11.34094897318207,0.4842527747572814,0.1787769267063553
1498,1,0.494006,102,88,3,13,75,0.461073,0.4194749050810947,-0.0033622413465213474,0.0641229139240495,0.019693,-11.340405522243556,0.4733246708737864,0.17876500677108026
1499,1,-0.806864,102,88,3,13,75,0.460779,0.4191480442396708,-0.0033622413465213474,0.0641229139240495,0.020017,-11.341606489848735,0.4846170854368931,0.17893088476460775
1500,1,-0.172729,102,86,5,13,73,0.460426,0.41870887170122023,-0.003353719556372555,0.06389857552191457,0.020157,-11.342130758376243,0.49465525533980576,0.17921034423062718
1501,4,0.48327,102,86,5,13,73,0.460629,0.4188628734438142,-0.0022483479506155138,0.06389857552191457,0.02048,-11.37457378531799,0.4784835320388348,0.17565912044421939
1502,4,0.596061,102,86,5,13,73,0.460727,0.41893830286875816,-0.0022483479506155138,0.06389857552191457,0.020723,-11.414733427550999,0.4623550990291261,0.1740698313665495
1503,4,0.914042,102,86,5,13,73,0.460833,0.41901373229370215,-0.0022483479506155138,0.06389857552191457,0.020966,-11.47631700425003,0.4488690446601941,0.17358439447334564
1504,4,0.682014,102,86,5,13,73,0.460945,0.41908916171864613,-0.0022483479506155138,0.06389857552191457,0.021208,-11.522267696725757,0.4358892067961164,0.17309895758014174
1505,4,0.588578,102,86,5,13,73,0.461066,0.4191645911435901,-0.0022483479506155138,0.06389857552191457,0.021451,-11.561923122534818,0.4227594747572815,0.17261352068693786
1506,4,-0.341549,102,86,5,13,73,0.460848,0.41909230461135216,-0.0022483479506155138,0.06389857552191457,0.021046,-11.538911222049382,0.43907267184466003,0.17843876340538448
1507,5,0.643016,102,86,5,13,73,0.461187,0.419298718985056,-0.0022483479506155138,0.06389857552191457,0.021318,-11.584486811855207,0.425354795145631,0.17358439447334564
1508,5,0.46916,102,86,5,13,73,0.461522,0.41949096227869803,-0.0005065590536354637,0.06389857552191457,0.021604,-11.61785372819825,0.41232575145631056,0.17358439447334564
1509,5,0.386743,102,86,5,13,73,0.46186,0.4196764877678034,0.0010253874721191441,0.06389857552191457,0.021896,-11.645453022211194,0.3997034019417475,0.17358439447334562
1510,5,0.505577,102,85,5,12,73,0.462251,0.4198803341512327,0.0008930429738183434,0.06389857552191457,0.022171,-11.680172744945821,0.3891910650485435,0.17195561000732623
1511,5,0.625636,102,85,5,12,73,0.462664,0.42009601715243183,0.0027471066370805264,0.06389857552191457,0.022433,-11.723137357567182,0.3797150368932038,0.17040114495878253
1512,5,0.679566,102,85,5,12,73,0.463092,0.4203170170369608,0.002605403428247768,0.06389857552191457,0.022691,-11.76980552609469,0.37344407281553393,0.1695706323374233
1513,5,-0.506105,102,85,5,12,73,0.462682,0.42011311854389977,0.0027471066370805264,0.06389857552191457,0.022416,-11.735049534751646,0.3865138631067959,0.17411171097820002
1514,4,-0.486798,102,85,5,12,73,0.462428,0.42004083201166176,0.0008930429738183434,0.06389857552191457,0.022012,-11.702265933699866,0.40268315533980575,0.1794515168034427
1515,3,0.510828,101,84,4,10,74,0.462655,0.42028912053543577,0.0008930429738183434,0.06389857552191457,0.021607,-11.727500492559091,0.3992417834951454,0.17675988476460777
1516,3,-0.507434,102,85,5,12,73,0.462469,0.42002626570864415,0.0027471066370805264,0.06389857552191457,0.021709,-11.729493970876243,0.4049157961165048,0.17471918702997993
1517,3,0.356795,101,84,4,10,74,0.462748,0.4203562694427742,0.0036765968636468106,0.06389857552191457,0.021223,-11.747119413230612,0.40061098932038813,0.17229200256396052
1518,3,-0.612107,102,85,5,12,73,0.462584,0.4201059694807515,0.0036765968636468106,0.06389857552191457,0.021312,-11.749127921240321,0.4061151582524271,0.17022980296849127
1519,4,0.797169,102,85,5,12,73,0.462835,0.42017825601298947,0.004275129059630181,0.06389857552191457,0.021717,-11.80281357633741,0.3897798514563106,0.16719277060603172
1520,3,-0.759273,101,86,2,10,76,0.462674,0.41992682459650954,0.002662035756818239,0.06568878618911268,0.022283,-11.765281275412766,0.39335815339805824,0.17156170264486667
1521,5,-0.66126,100,88,5,15,73,0.461901,0.41912538695647966,0.002662035756818239,0.06568878618911268,0.022283,-11.745131051504996,0.4061002961165048,0.1749408096837016
1522,3,0.350259,101,86,2,10,76,0.462062,0.4193768183729596,0.004336446282271674,0.06568878618911268,0.021717,-11.762388331810127,0.40126384660194164,0.17057187764486667
1523,5,0.41521,100,88,5,15,73,0.462835,0.42017825601298947,0.004336446282271674,0.06568878618911268,0.021717,-11.775040809237314,0.3883889689320387,0.16863013007205113
1524,4,0.0,100,88,5,15,73,0.462835,0.42017825601298947,0.004336446282271674,0.06568878618911268,0.021717,-11.775040809237314,0.3883889689320387,0.16863013007205113
1525,3,0.446984,101,86,2,10,76,0.462995,0.42040011445396763,0.00392053291727375,0.06568878618911268,0.02118,-11.797136049228067,0.3842464145631067,0.16523207181962396
1526,5,0.685152,100,88,5,15,73,0.463781,0.4212015520939975,0.003944705265172669,0.06568878618911268,0.02118,-11.818014319252342,0.378787481553398,0.1642611980332162
1527,3,-0.773759,101,86,2,10,76,0.463611,0.4209501206775176,0.004360907139546073,0.06568878618911268,0.021746,-11.779640764374856,0.3832700922330096,0.16863013007205113
1528,5,0.340826,100,88,5,15,73,0.464411,0.4217515583175474,0.0023631749673540077,0.06568878618911268,0.021746,-11.79002657784573,0.37099672621359214,0.16960100385845892
1529,3,-0.455079,101,86,2,10,76,0.464251,0.4215001269010675,0.0014318023589947075,0.06568878618911268,0.022313,-11.76753118473431,0.37541426796116495,0.17396993589729387
1530,5,-0.297537,100,88,3,13,75,0.463536,0.4207835473640996,-0.0011364058872230496,0.06430143656649577,0.02207,-11.758963527404214,0.39018024563106785,0.17591168347010938
1531,1,-0.496881,101,83,2,7,76,0.463063,0.4202995418873757,-0.0014655873689674128,0.06430143656649577,0.022232,-11.750005443116189,0.40068812718446595,0.17736799414972107
1532,5,0.573027,100,88,3,13,75,0.463777,0.4210161214243436,0.0021082153377176955,0.06430143656649577,0.022474,-11.766475013644776,0.3864487417475727,0.1754262465769055
1533,1,0.744558,101,83,2,7,76,0.464251,0.4215001269010675,0.0015222336302823985,0.06430143656649577,0.022313,-11.77989837027908,0.37573810388349504,0.17445537279049775
1534,5,-0.429269,100,88,3,13,75,0.463536,0.4207835473640996,-0.0011364058872230496,0.06430143656649577,0.02207,-11.767537448358908,0.3905468757281553,0.1763971203633133
1535,1,0.323776,101,83,2,7,76,0.464017,0.4212675528408235,-0.0002548868953194666,0.06430143656649577,0.021908,-11.773374690349199,0.38059157766990287,0.1760716459296563
1536,5,0.628102,100,88,3,13,75,0.464733,0.4219841323777914,0.0024014297499960527,0.06430143656649577,0.022151,-11.791427209507773,0.3662777660194174,0.17461533525004466
1537,1,-0.627415,101,83,2,7,76,0.464251,0.4215001269010675,0.0015222336302823985,0.06430143656649577,0.022313,-11.780115785753727,0.3769815291262136,0.17558620903645245
1538,5,0.453046,100,88,3,13,75,0.464978,0.4222167064380354,0.0015222336302823985,0.0684980717713484,0.022555,-11.793161367792564,0.3630125980582524,0.17510077214324857
1539,1,0.753575,101,83,2,7,76,0.465461,0.4227007119147593,0.0024014297499960527,0.0684980717713484,0.022394,-11.806747285333019,0.3603644029126213,0.17461533525004466
